,Unnamed: 0,img_name,category,beauty_scores,score,score_bag
1236,"['1293', '12525', '12944', '4515']","['8205827925.jpg', '2312199581.jpg', '7554569268.jpg', '208317793.jpg']","['nature', 'animals', 'people', 'nature']","['[4, 3, 4, 3, 4, 3, 3, 5, 3, 3]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
1237,"['12420', '4239', '11505', '7572']","['5752536065.jpg', '7705827628.jpg', '3771941372.jpg', '5379853415.jpg']","['people', 'nature', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[3, 4, 3, 3, 3, 3, 4, 3, 4, 4, 3]', '[3, 3, 3, 3, 3, 2, 3, 3, 3, 3]', '[3, 4, 3, 3, 1]']","['2', '2', '2', '2']","""2"""
1238,"['1714', '1204', '10979', '11489']","['6321678485.jpg', '6230403908.jpg', '3750072917.jpg', '5304775512.jpg']","['people', 'animals', 'animals', 'nature']","['[4, 4, 4, 4, 4, 3, 4, 4, 4, 4]', '[3, 4, 4, 4, 4]', '[4, 3, 3, 3, 4]', '[4, 4, 3, 4, 4]']","['3', '3', '2', '3']","""3"""
1239,"['150', '8869', '4074', '5659']","['7187615943.jpg', '3641802117.jpg', '37272240.jpg', '676295832.jpg']","['urban', 'nature', 'animals', 'nature']","['[3, 3, 3, 4, 3, 3, 4, 3, 3, 3]', '[3, 2, 3, 3, 5, 3, 4, 3, 3, 4]', '[4, 3, 2, 4, 2]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1240,"['2512', '12462', '12406', '9815']","['7852211236.jpg', '5101016199.jpg', '3273243090.jpg', '3759372702.jpg']","['animals', 'nature', 'animals', 'urban']","['[5, 5, 4, 4, 4]', '[4, 3, 4, 5, 5]', '[3, 4, 3, 3, 3, 3, 4, 4, 4, 3]', '[4, 3, 4, 3, 3]']","['3', '3', '2', '2']","""3"""
1241,"['13295', '4890', '5239', '6978']","['4945220111.jpg', '4972455179.jpg', '3848561690.jpg', '6392954291.jpg']","['people', 'people', 'urban', 'people']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 3]', '[3, 4, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1242,"['13521', '11647', '2455', '13154']","['8236717883.jpg', '4730105860.jpg', '4612732045.jpg', '6685716137.jpg']","['urban', 'animals', 'people', 'animals']","['[3, 4, 4, 4, 4]', '[4, 5, 4, 4, 4]', '[3, 3, 3, 3, 4]', '[3, 4, 4, 4, 4]']","['3', '3', '2', '3']","""3"""
1243,"['8740', '1690', '1579', '5377']","['4870147744.jpg', '6953057353.jpg', '8205658036.jpg', '3509686425.jpg']","['urban', 'nature', 'urban', 'people']","['[3, 3, 3, 3, 5]', '[2, 3, 3, 3, 3]', '[4, 3, 2, 3, 3]', '[2, 4, 3, 4, 2]']","['2', '2', '2', '2']","""2"""
1244,"['12880', '8094', '2516', '8267']","['159010760.jpg', '8168759097.jpg', '4903142093.jpg', '3103536227.jpg']","['urban', 'nature', 'people', 'nature']","['[4, 3, 4, 3, 4]', '[4, 3, 3, 4, 4]', '[3, 3, 4, 4, 3]', '[5, 2, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
1245,"['9661', '2761', '7873', '7132']","['5906577702.jpg', '2472103138.jpg', '6911395669.jpg', '4982513934.jpg']","['urban', 'urban', 'nature', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1246,"['12129', '7583', '1672', '8263']","['3562891904.jpg', '7169680188.jpg', '267606410.jpg', '2181170020.jpg']","['urban', 'urban', 'urban', 'people']","['[4, 3, 4, 4, 3]', '[5, 5, 3, 4, 4]', '[3, 4, 3, 3, 4]', '[3, 4, 4, 3, 3, 3, 3, 4, 3, 5]']","['3', '3', '2', '3']","""3"""
1247,"['6440', '3234', '5459', '4015']","['940910244.jpg', '3576934275.jpg', '205444826.jpg', '3658322534.jpg']","['nature', 'animals', 'people', 'animals']","['[2, 3, 3, 4, 3]', '[3, 3, 3, 2, 3, 2, 3, 3, 3, 3]', '[3, 2, 3, 3, 3]', '[3, 3, 2, 3, 3, 3, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
1248,"['7919', '844', '5427', '4006']","['8538929343.jpg', '6274133292.jpg', '2811886638.jpg', '4284204024.jpg']","['people', 'people', 'nature', 'animals']","['[4, 4, 4, 4, 4, 3, 4, 4, 5, 4]', '[5, 4, 4, 5, 4, 4, 4, 3, 2, 4]', '[3, 3, 3, 3, 3]', '[2, 3, 3, 4, 4]']","['3', '3', '2', '2']","""3"""
1249,"['4274', '9459', '10109', '9306']","['2513331042.jpg', '55271211.jpg', '5149629374.jpg', '5677040882.jpg']","['animals', 'urban', 'nature', 'urban']","['[3, 3, 3, 3, 3]', '[2, 4, 3, 4, 2]', '[3, 3, 3, 3, 3, 3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1250,"['6964', '10071', '1586', '4482']","['497623869.jpg', '2459609754.jpg', '4018998586.jpg', '7955961724.jpg']","['animals', 'urban', 'animals', 'animals']","['[4, 4, 4, 3, 3]', '[3, 5, 4, 3, 3, 3, 3, 4, 4, 4]', '[4, 3, 4, 4, 4, 4, 4, 3, 3, 4, 4, 3, 3]', '[4, 4, 3, 4, 4, 4, 3]']","['3', '3', '3', '3']","""3"""
1251,"['5325', '6112', '5369', '2013']","['4287636157.jpg', '8482061050.jpg', '3917728846.jpg', '6246271323.jpg']","['nature', 'people', 'nature', 'urban']","['[3, 3, 4, 4, 4, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3, 3, 5, 4, 3, 4, 3]', '[3, 3, 3, 3, 3, 3, 3, 4, 3, 3]', '[3, 3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
1252,"['10305', '183', '143', '3285']","['36821593.jpg', '3478318349.jpg', '7340411.jpg', '6394268061.jpg']","['animals', 'people', 'animals', 'people']","['[4, 5, 4, 4, 3]', '[3, 4, 4, 4, 4]', '[4, 4, 3, 3, 3, 3, 3, 4, 3, 3]', '[4, 3, 3, 3, 4]']","['3', '3', '2', '2']","""3"""
1253,"['946', '5360', '8383', '9967']","['3779302142.jpg', '6436788683.jpg', '3554046846.jpg', '1887427364.jpg']","['urban', 'people', 'urban', 'nature']","['[4, 3, 3, 3, 3, 3]', '[3, 3, 2, 4, 3]', '[3, 3, 3, 3, 3]', '[4, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1254,"['497', '9475', '450', '13342']","['5403550431.jpg', '4445780135.jpg', '2458372027.jpg', '6904705856.jpg']","['nature', 'nature', 'nature', 'nature']","['[5, 4, 5, 4, 4]', '[3, 4, 4, 3, 4]', '[3, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
1255,"['10027', '712', '3397', '12812']","['5070611571.jpg', '7995069418.jpg', '6916720005.jpg', '4411692465.jpg']","['people', 'urban', 'animals', 'nature']","['[3, 3, 3, 3, 3, 4, 3, 4, 3, 3]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 4, 3, 4, 3]', '[4, 4, 3, 3, 3, 3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
1256,"['4816', '12920', '5896', '11280']","['7600073818.jpg', '8367131753.jpg', '5743457941.jpg', '7819847754.jpg']","['nature', 'animals', 'nature', 'urban']","['[3, 4, 3, 5, 3]', '[5, 4, 4, 4, 5]', '[2, 4, 4, 3, 2, 3, 3, 5, 5, 4]', '[3, 3, 4, 3, 3]']","['3', '3', '3', '2']","""3"""
1257,"['136', '2040', '10513', '7590']","['5969791519.jpg', '3866676209.jpg', '2685589909.jpg', '6048482682.jpg']","['urban', 'animals', 'urban', 'people']","['[3, 3, 3, 3, 3]', '[2, 3, 3, 3, 4]', '[3, 3, 2, 3, 3]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1258,"['8022', '6300', '11813', '9704']","['4462502100.jpg', '3278735726.jpg', '7193565090.jpg', '5924112806.jpg']","['nature', 'animals', 'urban', 'urban']","['[3, 3, 4, 4, 4]', '[3, 4, 4, 4, 3]', '[1, 3, 4, 3, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
1259,"['9772', '3982', '8288', '1260']","['2548878982.jpg', '372414263.jpg', '3873393339.jpg', '3737997607.jpg']","['animals', 'animals', 'urban', 'people']","['[3, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 2, 2, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1260,"['3455', '9709', '10562', '7656']","['4974515048.jpg', '3088322227.jpg', '2203974165.jpg', '6096703475.jpg']","['nature', 'people', 'urban', 'nature']","['[4, 4, 4, 4, 4]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3, 3]', '[4, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
1261,"['921', '553', '7865', '1626']","['2181186769.jpg', '3927931023.jpg', '8036059036.jpg', '94987425.jpg']","['nature', 'nature', 'urban', 'nature']","['[3, 2, 3, 2, 3]', '[3, 3, 3, 4, 3]', '[2, 2, 4, 3, 4]', '[3, 4, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
1262,"['13401', '1773', '3325', '8871']","['2283871799.jpg', '7669481798.jpg', '8439219237.jpg', '5901284012.jpg']","['urban', 'animals', 'nature', 'nature']","['[4, 3, 3, 5, 3, 3]', '[4, 3, 3, 4, 4]', '[3, 3, 4, 4, 3]', '[3, 3, 3, 2, 3]']","['3', '3', '2', '2']","""3"""
1263,"['8973', '10280', '10601', '13076']","['6534400335.jpg', '4813844997.jpg', '8003119580.jpg', '5970784265.jpg']","['animals', 'nature', 'nature', 'urban']","['[4, 4, 3, 3, 2]', '[2, 3, 3, 3, 4]', '[3, 3, 3, 3, 3]', '[3, 2, 4, 4, 2, 4]']","['2', '2', '2', '2']","""2"""
1264,"['1480', '4144', '6550', '6948']","['195409075.jpg', '8043111371.jpg', '6278587038.jpg', '2580297294.jpg']","['animals', 'nature', 'people', 'nature']","['[3, 4, 2, 3, 4, 5, 3, 3, 4, 4]', '[4, 5, 4, 4, 3]', '[4, 4, 4, 3, 3, 3, 3, 4, 3, 3]', '[3, 4, 4, 3, 3]']","['3', '3', '2', '2']","""3"""
1265,"['12800', '7109', '9345', '8953']","['2961268049.jpg', '3002273030.jpg', '4230945215.jpg', '3238257170.jpg']","['animals', 'nature', 'urban', 'nature']","['[3, 4, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[2, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1266,"['2754', '12119', '6534', '6468']","['5451054671.jpg', '3928540637.jpg', '5054959379.jpg', '4793552195.jpg']","['animals', 'people', 'animals', 'animals']","['[4, 4, 4, 4, 4]', '[4, 4, 3, 3, 4]', '[4, 3, 4, 5, 5, 3]', '[4, 3, 4, 4, 3]']","['3', '3', '3', '3']","""3"""
1267,"['3811', '10363', '1840', '5474']","['4806370994.jpg', '2398859433.jpg', '4102121253.jpg', '3190543737.jpg']","['nature', 'animals', 'urban', 'nature']","['[4, 3, 3, 3, 3, 3, 3, 3, 4, 3]', '[3, 3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 2, 2, 2, 3, 4, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1268,"['5421', '2877', '11072', '8772']","['2788289748.jpg', '6965657403.jpg', '5798039440.jpg', '39342563.jpg']","['people', 'urban', 'people', 'nature']","['[5, 4, 5, 4, 4]', '[3, 3, 4, 4, 4]', '[4, 4, 4, 3, 5]', '[4, 4, 3, 3, 5, 4, 5, 5, 4, 5, 3, 5, 4, 3, 5]']","['3', '3', '3', '3']","""3"""
1269,"['5431', '12480', '6942', '4769']","['3916881221.jpg', '7678106242.jpg', '6849666877.jpg', '7843075536.jpg']","['animals', 'people', 'urban', 'urban']","['[3, 3, 3, 4, 4]', '[3, 2, 2, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 4, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
1270,"['8917', '7699', '9278', '997']","['129764193.jpg', '2499983611.jpg', '2216830855.jpg', '6154901185.jpg']","['urban', 'animals', 'urban', 'people']","['[3, 5, 3, 4, 4]', '[5, 4, 4, 4, 4]', '[3, 3, 3, 3, 4, 3, 3, 3, 3, 3, 3]', '[4, 4, 4, 4, 3]']","['3', '3', '2', '3']","""3"""
1271,"['8236', '8262', '8224', '1446']","['6065671409.jpg', '5075209982.jpg', '525641360.jpg', '6297771244.jpg']","['urban', 'urban', 'people', 'nature']","['[4, 3, 4, 3, 3]', '[3, 3, 4, 3, 3]', '[4, 3, 3, 3, 3]', '[3, 3, 4, 3, 4]']","['2', '2', '2', '2']","""2"""
1272,"['13535', '7452', '9636', '11005']","['6174841805.jpg', '5800396050.jpg', '8258985634.jpg', '6913908875.jpg']","['people', 'nature', 'animals', 'animals']","['[4, 4, 4, 4, 4]', '[3, 4, 5, 4, 3]', '[4, 4, 5, 3, 3, 4, 4, 4, 4, 4, 4]', '[4, 4, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
1273,"['10436', '1397', '9271', '449']","['3094752363.jpg', '7023113175.jpg', '8432896818.jpg', '4319292994.jpg']","['nature', 'urban', 'people', 'urban']","['[3, 3, 3, 2, 4, 3, 3, 3, 4, 3]', '[4, 4, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1274,"['12141', '1313', '942', '3916']","['7497297446.jpg', '7207566452.jpg', '2821597454.jpg', '255969549.jpg']","['animals', 'animals', 'people', 'animals']","['[4, 4, 3, 4, 4]', '[5, 4, 4, 5, 4]', '[4, 3, 4, 3, 3]', '[4, 3, 3, 4, 3]']","['3', '3', '2', '2']","""3"""
1275,"['1879', '1295', '3764', '9871']","['180613732.jpg', '5103537853.jpg', '6324615935.jpg', '4357585022.jpg']","['nature', 'animals', 'people', 'animals']","['[3, 3, 3, 2, 2]', '[4, 3, 3, 2, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 2]']","['2', '2', '2', '2']","""2"""
1276,"['12037', '3128', '12537', '9850']","['4743850546.jpg', '6966827549.jpg', '5438195537.jpg', '2542822635.jpg']","['animals', 'animals', 'people', 'nature']","['[3, 4, 3, 4, 4, 4]', '[4, 3, 4, 3, 4]', '[4, 4, 4, 2, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
1277,"['11681', '4402', '4127', '11890']","['1545367895.jpg', '1018599140.jpg', '3292804696.jpg', '3502402053.jpg']","['urban', 'nature', 'animals', 'people']","['[3, 3, 3, 4, 3]', '[3, 3, 4, 3, 3, 3, 3, 4, 2, 3]', '[3, 3, 3, 3, 3]', '[2, 3, 3, 3, 2]']","['2', '2', '2', '2']","""2"""
1278,"['739', '10564', '10284', '2431']","['4221228933.jpg', '2987257461.jpg', '5658852170.jpg', '4776619240.jpg']","['animals', 'nature', 'urban', 'animals']","['[4, 4, 4, 3, 4]', '[4, 3, 4, 4, 4, 4, 3, 5, 3, 3, 5, 3, 3]', '[4, 3, 5, 3, 3]', '[4, 3, 5, 3, 3]']","['3', '3', '3', '3']","""3"""
1279,"['3774', '2928', '11477', '2073']","['3556778989.jpg', '8324983503.jpg', '5596134646.jpg', '6841646970.jpg']","['nature', 'urban', 'nature', 'urban']","['[3, 3, 4, 3, 3]', '[3, 3, 3, 4, 4, 4, 3]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1280,"['4992', '7535', '1070', '2212']","['4855716540.jpg', '5798353856.jpg', '5322202146.jpg', '8500406001.jpg']","['animals', 'nature', 'animals', 'urban']","['[3, 4, 4, 4, 4]', '[4, 5, 3, 4, 2]', '[4, 4, 3, 4, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
1281,"['179', '3287', '12850', '12375']","['39281386.jpg', '3231902081.jpg', '2917190943.jpg', '4867406460.jpg']","['nature', 'animals', 'nature', 'animals']","['[3, 3, 3, 2, 4, 3, 3, 3, 3, 3]', '[3, 3, 3, 2, 2]', '[3, 3, 2, 3, 3]', '[3, 3, 3, 4, 4, 4, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1282,"['8909', '10356', '6730', '12389']","['108956116.jpg', '4561095598.jpg', '6202246393.jpg', '7167548329.jpg']","['animals', 'animals', 'urban', 'animals']","['[4, 4, 4, 4, 4]', '[4, 4, 4, 3, 4, 5, 4, 3, 4, 4, 3]', '[3, 3, 3, 4, 3, 4]', '[4, 4, 4, 3, 5]']","['3', '3', '2', '3']","""3"""
1283,"['12873', '30', '10073', '13254']","['4768934524.jpg', '3694710426.jpg', '94368686.jpg', '3509587271.jpg']","['nature', 'people', 'urban', 'nature']","['[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 2, 3, 3]', '[3, 3, 3, 3, 2, 3, 3, 3, 4, 3]']","['2', '2', '2', '2']","""2"""
1284,"['5721', '6545', '4633', '6473']","['5373141609.jpg', '5996627958.jpg', '4531893111.jpg', '7126158475.jpg']","['animals', 'urban', 'animals', 'animals']","['[4, 5, 4, 4, 5, 4]', '[4, 4, 5, 4, 4]', '[3, 3, 4, 4, 4]', '[3, 4, 4, 3, 5, 4, 3, 4, 5, 4, 4, 4]']","['3', '3', '3', '3']","""3"""
1285,"['1867', '719', '9902', '11438']","['3783158711.jpg', '6073431641.jpg', '8459505095.jpg', '7491422410.jpg']","['nature', 'nature', 'animals', 'people']","['[3, 4, 3, 4, 3]', '[4, 3, 3, 3, 3]', '[4, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1286,"['8621', '6390', '12089', '4771']","['2324821988.jpg', '6001659796.jpg', '6138083870.jpg', '3170727927.jpg']","['people', 'urban', 'animals', 'nature']","['[5, 4, 4, 4, 4]', '[4, 4, 3, 5, 5]', '[5, 3, 3, 4, 3]', '[3, 3, 3, 3, 4]']","['3', '3', '3', '2']","""3"""
1287,"['1616', '7785', '3235', '9718']","['3721076773.jpg', '6076236823.jpg', '8038013615.jpg', '8392058824.jpg']","['urban', 'urban', 'people', 'urban']","['[3, 3, 3, 5, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1288,"['9639', '1988', '2340', '2532']","['6055124439.jpg', '5035992195.jpg', '7156474191.jpg', '283352114.jpg']","['people', 'animals', 'animals', 'people']","['[5, 4, 4, 4, 5]', '[4, 4, 4, 5, 5]', '[3, 5, 3, 4, 4]', '[4, 4, 4, 4, 4, 3, 4, 3, 5, 4]']","['3', '3', '3', '3']","""3"""
1289,"['7809', '2321', '9543', '2941']","['3508393710.jpg', '2539037689.jpg', '8363737387.jpg', '8097641763.jpg']","['nature', 'animals', 'urban', 'people']","['[3, 3, 4, 2, 2]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 4, 2]', '[2, 3, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
1290,"['7969', '1635', '4270', '6700']","['2218577510.jpg', '3715072138.jpg', '5799831663.jpg', '5023256146.jpg']","['urban', 'nature', 'nature', 'animals']","['[3, 4, 4, 4, 3]', '[4, 4, 3, 4, 3]', '[3, 4, 3, 4, 3]', '[3, 3, 4, 3, 3]']","['3', '3', '2', '2']","""3"""
1291,"['2242', '3450', '315', '2486']","['5374670722.jpg', '3898416671.jpg', '7346813900.jpg', '2262649535.jpg']","['nature', 'nature', 'people', 'urban']","['[3, 3, 4, 3, 2]', '[4, 3, 3, 4, 3, 3]', '[3, 3, 3, 3, 4]', '[3, 3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1292,"['11927', '6861', '6802', '4565']","['409903774.jpg', '3853752955.jpg', '3324708343.jpg', '3442658308.jpg']","['animals', 'animals', 'nature', 'nature']","['[4, 4, 4, 4, 4]', '[4, 4, 4, 5, 4, 4, 5, 2, 4, 4]', '[4, 4, 4, 4, 4]', '[4, 4, 5, 5, 3]']","['3', '3', '3', '3']","""3"""
1293,"['6096', '8088', '8506', '9322']","['7395131224.jpg', '5578525745.jpg', '247564881.jpg', '3692005224.jpg']","['animals', 'nature', 'animals', 'nature']","['[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]', '[2, 3, 4, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1294,"['866', '859', '1842', '4394']","['6476528333.jpg', '5352438740.jpg', '2944576841.jpg', '6994232706.jpg']","['people', 'people', 'urban', 'nature']","['[4, 3, 4, 3, 4, 4, 5, 3, 3, 3]', '[4, 4, 5, 4, 3]', '[3, 4, 4, 4, 3]', '[4, 4, 3, 4, 4]']","['3', '3', '3', '3']","""3"""
1295,"['5685', '46', '5234', '4397']","['5380291158.jpg', '3361201036.jpg', '7847366374.jpg', '5179327915.jpg']","['nature', 'animals', 'urban', 'animals']","['[3, 3, 3, 4, 4]', '[3, 3, 3, 3, 3, 3]', '[3, 3, 3, 3, 4]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1296,"['4081', '4287', '7337', '11830']","['3643964334.jpg', '8452850296.jpg', '5006299959.jpg', '5774826898.jpg']","['animals', 'animals', 'nature', 'animals']","['[3, 4, 4, 4, 4, 4]', '[4, 4, 5, 3, 4]', '[4, 3, 3, 4, 3]', '[3, 3, 3, 4, 4]']","['3', '3', '2', '2']","""3"""
1297,"['3927', '12000', '18', '4031']","['6006655564.jpg', '6086263826.jpg', '2518287686.jpg', '7980856871.jpg']","['urban', 'animals', 'people', 'urban']","['[3, 3, 3, 3, 3]', '[3, 3, 4, 4, 3]', '[4, 3, 2, 3, 3]', '[3, 2, 4, 3, 2]']","['2', '2', '2', '2']","""2"""
1298,"['346', '13510', '11806', '8515']","['4234929054.jpg', '7222019218.jpg', '3303349658.jpg', '2370057046.jpg']","['nature', 'nature', 'people', 'urban']","['[4, 3, 3, 4, 5, 4]', '[3, 4, 4, 4, 3]', '[5, 5, 4, 4, 5, 4, 4, 5, 4, 4]', '[4, 3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
1299,"['6811', '2276', '960', '693']","['2319990311.jpg', '5964080180.jpg', '4557089275.jpg', '4347802278.jpg']","['animals', 'urban', 'nature', 'nature']","['[3, 3, 3, 4, 3, 3]', '[3, 3, 3, 3, 2, 3]', '[2, 4, 3, 2, 4, 4, 3, 3, 4, 3, 4]', '[4, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1300,"['5821', '4338', '5184', '2894']","['5262047978.jpg', '8463233242.jpg', '4656867395.jpg', '3235402043.jpg']","['people', 'urban', 'animals', 'nature']","['[3, 4, 4, 4, 4]', '[3, 3, 4, 4, 4]', '[4, 4, 4, 4, 4, 4, 4, 4, 5, 4]', '[3, 2, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
1301,"['10945', '12789', '10333', '2676']","['3763986023.jpg', '6211641462.jpg', '7655974560.jpg', '3093359623.jpg']","['people', 'animals', 'animals', 'nature']","['[4, 3, 3, 3, 3]', '[3, 3, 4, 4, 3]', '[2, 3, 4, 4, 4]', '[2, 4, 3, 2, 3]']","['2', '2', '2', '2']","""2"""
1302,"['4475', '339', '2068', '8749']","['5700399969.jpg', '7673337672.jpg', '6149362143.jpg', '6676754575.jpg']","['urban', 'animals', 'urban', 'animals']","['[5, 3, 4, 4, 3]', '[4, 4, 5, 4, 3, 5, 4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3, 3]', '[4, 4, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
1303,"['4250', '12832', '5875', '9566']","['4020153659.jpg', '6108237323.jpg', '5702066374.jpg', '76848284.jpg']","['animals', 'nature', 'animals', 'nature']","['[3, 3, 4, 3, 3, 3, 4]', '[2, 4, 3, 3, 5]', '[3, 3, 3, 3, 3, 4]', '[3, 3, 4, 4, 3, 4, 3, 4, 3, 3]']","['2', '2', '2', '2']","""2"""
1304,"['4885', '9517', '413', '5769']","['1316627888.jpg', '7596556622.jpg', '5857682887.jpg', '2162635190.jpg']","['animals', 'urban', 'people', 'animals']","['[4, 4, 4, 4, 4]', '[4, 5, 3, 5, 5, 3, 3, 5, 3, 2, 4]', '[3, 3, 4, 3, 3]', '[3, 3, 3, 4, 3]']","['3', '3', '2', '2']","""3"""
1305,"['965', '10094', '12548', '1309']","['4908794402.jpg', '3197983800.jpg', '5265795912.jpg', '6619351825.jpg']","['nature', 'nature', 'people', 'animals']","['[3, 2, 3, 3, 3]', '[3, 3, 3, 4, 4]', '[3, 3, 3, 3, 3, 3, 3, 3, 3, 3]', '[3, 4, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1306,"['604', '3150', '4087', '10401']","['87290915.jpg', '5538320221.jpg', '7071918715.jpg', '5266031455.jpg']","['urban', 'nature', 'animals', 'people']","['[3, 4, 4, 4, 3, 3, 3, 5, 4, 4]', '[5, 4, 3, 5, 3]', '[4, 4, 4, 4, 4]', '[3, 3, 3, 3, 3]']","['3', '3', '3', '2']","""3"""
1307,"['3231', '3035', '1384', '1573']","['4309810841.jpg', '7905599124.jpg', '7981805838.jpg', '3538603883.jpg']","['nature', 'people', 'people', 'urban']","['[3, 3, 4, 3, 3]', '[2, 2, 4, 1, 5]', '[3, 3, 3, 4, 3]', '[3, 3, 4, 2, 3, 3]']","['2', '2', '2', '2']","""2"""
1308,"['4326', '3789', '10312', '7713']","['2668010391.jpg', '3853721105.jpg', '4527021653.jpg', '1008092047.jpg']","['urban', 'people', 'urban', 'animals']","['[5, 4, 4, 4, 5]', '[3, 4, 3, 5, 3]', '[3, 3, 3, 3, 2]', '[4, 2, 3, 3, 3, 4]']","['3', '3', '2', '2']","""3"""
1309,"['2735', '1910', '7194', '11796']","['2952386417.jpg', '2480107049.jpg', '1424067595.jpg', '5302371797.jpg']","['nature', 'urban', 'urban', 'animals']","['[3, 3, 3, 4, 3]', '[3, 3, 3, 3, 3]', '[4, 4, 3, 3, 3]', '[4, 2, 3, 2, 2]']","['2', '2', '2', '2']","""2"""
1310,"['10490', '3400', '4951', '11537']","['354177349.jpg', '7477049168.jpg', '6085478966.jpg', '4754204305.jpg']","['urban', 'people', 'nature', 'urban']","['[5, 4, 4, 5, 4]', '[4, 4, 4, 4, 4]', '[3, 4, 5, 4, 5, 4, 4, 4, 3, 4]', '[4, 3, 4, 3, 3]']","['3', '3', '3', '2']","""3"""
1311,"['3115', '4542', '2657', '4272']","['1700238177.jpg', '50649875.jpg', '6071510268.jpg', '2757234519.jpg']","['people', 'people', 'nature', 'people']","['[3, 3, 3, 2, 3]', '[3, 4, 3, 2, 4]', '[3, 3, 3, 3, 3]', '[3, 3, 3, 3, 3]']","['2', '2', '2', '2']","""2"""
1312,"['826', '2553', '12344', '10279']","['6992962266.jpg', '7215616542.jpg', '4520881005.jpg', '8475706265.jpg']","['animals', 'people', 'urban', 'nature']","['[4, 3, 4, 4, 4]', '[4, 3, 4, 4, 5]', '[3, 3, 3, 3, 2, 3]', '[4, 4, 3, 4, 4, 3, 3, 3, 3, 3]']","['3', '3', '2', '2']","""3"""
